,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,start_date,start_date_local,timezone,utc_offset,Runner
150,7504.2,2750,2762,22,Run,Run,0,2023-03-02T20:51:45Z,2023-03-03T06:51:45Z,(GMT+10:00) Australia/Brisbane,36000,Tom
151,0,3321,3321,0,WeightTraining,WeightTraining,,2023-03-02T08:01:59Z,2023-03-02T18:01:59Z,(GMT+10:00) Antarctica/DumontDUrville,36000,Tom
152,0,3593,3593,0,WeightTraining,WeightTraining,,2023-02-28T07:53:17Z,2023-02-28T17:53:17Z,(GMT+10:00) Antarctica/DumontDUrville,36000,Tom
153,4396.3,1421,1424,16,Run,Run,0,2023-02-26T21:06:55Z,2023-02-27T07:06:55Z,(GMT+10:00) Australia/Brisbane,36000,Tom
154,0,2914,2914,0,WeightTraining,WeightTraining,,2023-02-26T07:44:22Z,2023-02-26T17:44:22Z,(GMT+10:00) Australia/Queensland,36000,Tom
155,5777.1,2100,2367,57.4,Run,Run,,2023-02-25T21:53:07Z,2023-02-26T07:53:07Z,(GMT+10:00) Australia/Brisbane,36000,Tom
156,12949.5,4517,4714,151.8,Run,Run,0,2023-02-22T07:35:16Z,2023-02-22T17:35:16Z,(GMT+10:00) Australia/Brisbane,36000,Tom
157,3615.5,1374,1387,68.6,Run,Run,0,2023-02-19T20:50:34Z,2023-02-20T06:50:34Z,(GMT+10:00) Australia/Brisbane,36000,Tom
158,1908.7,540,540,0,Run,Run,0,2023-02-19T06:33:10Z,2023-02-19T16:33:10Z,(GMT+10:00) Australia/Brisbane,36000,Tom
159,0,3969,3969,0,WeightTraining,WeightTraining,,2023-02-18T22:49:30Z,2023-02-19T08:49:30Z,(GMT+10:00) Antarctica/DumontDUrville,36000,Tom
160,5098.1,1470,1470,41.8,Run,Run,0,2023-02-17T21:01:36Z,2023-02-18T07:01:36Z,(GMT+10:00) Australia/Brisbane,36000,Tom
161,5007.1,1502,1578,22.2,Run,Run,,2023-02-16T21:01:25Z,2023-02-17T07:01:25Z,(GMT+10:00) Australia/Brisbane,36000,Tom
162,0,3827,3827,0,WeightTraining,WeightTraining,,2023-02-16T08:04:55Z,2023-02-16T18:04:55Z,(GMT+10:00) Antarctica/DumontDUrville,36000,Tom
163,4860.3,1521,1636,32.7,Run,Run,,2023-02-14T20:45:03Z,2023-02-15T06:45:03Z,(GMT+10:00) Australia/Brisbane,36000,Tom
164,0,3506,3506,0,WeightTraining,WeightTraining,,2023-02-14T07:57:46Z,2023-02-14T17:57:46Z,(GMT+10:00) Etc/GMT-10,36000,Tom
165,2012.4,625,625,6.3,Run,Run,,2023-02-13T07:54:04Z,2023-02-13T17:54:04Z,(GMT+10:00) Australia/Brisbane,36000,Tom
166,5206.1,1621,1836,47,Run,Run,0,2023-02-09T20:11:50Z,2023-02-10T07:11:50Z,(GMT+10:00) Australia/Melbourne,39600,Tom
167,5006.4,1510,1584,20,Run,Run,,2023-02-08T20:42:33Z,2023-02-09T06:42:33Z,(GMT+10:00) Australia/Brisbane,36000,Tom
