,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,start_date,start_date_local,timezone,utc_offset,Runner
101,4998.3,1525,1552,7.7,Run,Run,0,2022-10-11T18:49:19Z,2022-10-11T19:49:19Z,(GMT+00:00) Europe/London,3600,Jonny
102,5011.3,1673,1809,7.7,Run,Run,0,2022-10-09T10:01:15Z,2022-10-09T11:01:15Z,(GMT+00:00) Europe/London,3600,Jonny
103,5017.1,1603,1655,7.6,Run,Run,0,2022-10-08T15:47:46Z,2022-10-08T16:47:46Z,(GMT+00:00) Europe/London,3600,Jonny
104,5012.7,1607,1635,7.6,Run,Run,0,2022-10-06T14:55:39Z,2022-10-06T15:55:39Z,(GMT+00:00) Europe/London,3600,Jonny
105,5011,1665,1834,13.4,Run,Run,0,2022-10-04T08:46:25Z,2022-10-04T09:46:25Z,(GMT+00:00) Europe/Lisbon,3600,Jonny
106,5024.7,1687,1735,10.2,Run,Run,0,2022-09-30T07:22:12Z,2022-09-30T08:22:12Z,(GMT+00:00) Europe/London,3600,Jonny
107,5020.1,1536,1685,7.7,Run,Run,0,2022-09-28T17:33:10Z,2022-09-28T18:33:10Z,(GMT+00:00) Europe/London,3600,Jonny
108,5008.1,1574,1806,10,Run,Run,0,2022-09-25T12:28:44Z,2022-09-25T13:28:44Z,(GMT+00:00) Europe/London,3600,Jonny
109,5015.1,1667,1742,7.5,Run,Run,0,2022-09-23T07:25:36Z,2022-09-23T08:25:36Z,(GMT+00:00) Europe/London,3600,Jonny
110,5014.5,1623,1892,7.8,Run,Run,0,2022-09-21T17:37:10Z,2022-09-21T18:37:10Z,(GMT+00:00) Europe/London,3600,Jonny
111,5004.1,1547,1713,20.6,Run,Run,0,2022-09-19T08:19:17Z,2022-09-19T09:19:17Z,(GMT+00:00) Europe/Lisbon,3600,Jonny
112,5003.9,1565,1795,5.2,Run,Run,0,2022-09-16T09:42:14Z,2022-09-16T10:42:14Z,(GMT+00:00) Europe/Lisbon,3600,Jonny
113,56550,8605,9124,227.2,Ride,Ride,0,2022-08-27T13:39:51Z,2022-08-27T14:39:51Z,(GMT+00:00) Europe/London,3600,Jonny
114,7493.5,1247,1295,18.6,Ride,Ride,0,2022-08-26T17:38:07Z,2022-08-26T18:38:07Z,(GMT+00:00) Europe/London,3600,Jonny
115,54631,8162,9398,231.3,Ride,Ride,0,2022-08-21T14:22:04Z,2022-08-21T15:22:04Z,(GMT+00:00) Europe/London,3600,Jonny
116,6605.3,940,944,7.7,Ride,Ride,0,2022-08-14T19:56:06Z,2022-08-14T20:56:06Z,(GMT+00:00) Europe/London,3600,Jonny
117,12876.3,1983,2001,20,Ride,Ride,0,2022-08-13T22:05:02Z,2022-08-13T23:05:02Z,(GMT+00:00) Europe/London,3600,Jonny
118,53791.3,8017,8244,231.9,Ride,Ride,0,2022-08-08T17:44:01Z,2022-08-08T18:44:01Z,(GMT+00:00) Europe/London,3600,Jonny
119,5661.8,732,751,36.9,Ride,Ride,0,2022-07-10T08:10:36Z,2022-07-10T10:10:36Z,(GMT+01:00) Europe/Paris,7200,Jonny
120,18828.2,5007,5402,773.2,Ride,Ride,0,2022-07-10T05:42:14Z,2022-07-10T07:42:14Z,(GMT+01:00) Europe/Paris,7200,Jonny
121,48062.2,12922,17367,1756.1,Ride,Ride,0,2022-07-09T07:43:43Z,2022-07-09T09:43:43Z,(GMT+01:00) Europe/Paris,7200,Jonny
122,3258.6,1126,1203,23.9,Run,Run,0,2021-12-11T12:29:11Z,2021-12-11T12:29:11Z,(GMT+00:00) Europe/London,0,Jonny
123,35237.4,5542,5735,446.2,Ride,Ride,10,2021-11-07T10:54:28Z,2021-11-07T10:54:28Z,(GMT+00:00) Europe/London,0,Jonny
124,35363.1,5601,5618,443.8,Ride,Ride,10,2021-10-10T12:49:10Z,2021-10-10T13:49:10Z,(GMT+00:00) Europe/London,3600,Jonny
125,18881.5,2920,3098,197.6,Ride,Ride,10,2021-09-17T15:55:54Z,2021-09-17T17:55:54Z,(GMT+01:00) Europe/Rome,7200,Jonny
126,40202.6,5384,5428,349.2,Ride,Ride,10,2021-09-16T14:46:07Z,2021-09-16T16:46:07Z,(GMT+01:00) Europe/Rome,7200,Jonny
127,35308.1,5159,5159,330.7,Ride,Ride,10,2021-09-16T06:12:00Z,2021-09-16T08:12:00Z,(GMT+01:00) Europe/Rome,7200,Jonny
128,16220.5,3084,4431,265.6,Ride,Ride,10,2021-09-15T15:38:05Z,2021-09-15T17:38:05Z,(GMT+01:00) Europe/Rome,7200,Jonny
129,35619.6,5230,5235,331,Ride,Ride,10,2021-09-14T15:02:13Z,2021-09-14T17:02:13Z,(GMT+01:00) Europe/Rome,7200,Jonny
130,7116.3,662,662,0,Ride,Ride,10,2021-09-14T08:40:54Z,2021-09-14T10:40:54Z,(GMT+01:00) Europe/Rome,7200,Jonny
131,43664.3,6980,7190,651.8,Ride,Ride,10,2021-09-13T14:18:54Z,2021-09-13T16:18:54Z,(GMT+01:00) Europe/Rome,7200,Jonny
132,36031.6,4929,5162,332.3,Ride,Ride,10,2021-09-12T14:14:17Z,2021-09-12T16:14:17Z,(GMT+01:00) Europe/Rome,7200,Jonny
133,39085.3,6248,6598,481.2,Ride,Ride,10,2021-09-11T05:33:11Z,2021-09-11T07:33:11Z,(GMT+01:00) Europe/Rome,7200,Jonny
134,17060.5,3004,3250,344,Ride,Ride,10,2021-09-10T16:11:41Z,2021-09-10T18:11:41Z,(GMT+01:00) Europe/Rome,7200,Jonny
135,36384.5,6516,6963,607.5,Ride,Ride,10,2021-09-09T15:50:01Z,2021-09-09T17:50:01Z,(GMT+01:00) Europe/Rome,7200,Jonny
136,4009.1,401,2880,0,Ride,Ride,10,2021-09-09T05:24:38Z,2021-09-09T07:24:38Z,(GMT+01:00) Europe/Rome,7200,Jonny
137,27003.1,5513,8629,462.1,Ride,Ride,10,2021-09-08T09:47:06Z,2021-09-08T11:47:06Z,(GMT+01:00) Europe/Rome,7200,Jonny
138,30158.4,4309,5336,200.9,Ride,Ride,10,2021-08-22T13:18:27Z,2021-08-22T14:18:27Z,(GMT+00:00) Europe/London,3600,Jonny
139,30791.8,4690,4804,202.7,Ride,Ride,10,2021-08-21T12:51:40Z,2021-08-21T13:51:40Z,(GMT+00:00) Europe/London,3600,Jonny
140,30212.8,4137,4306,202.6,Ride,Ride,10,2021-08-19T18:45:03Z,2021-08-19T19:45:03Z,(GMT+00:00) Europe/London,3600,Jonny
141,34829.1,4901,5086,123.6,Ride,Ride,10,2021-08-08T13:11:17Z,2021-08-08T14:11:17Z,(GMT+00:00) Europe/London,3600,Jonny
142,32440.4,4510,4737,204.5,Ride,Ride,10,2021-08-05T15:47:55Z,2021-08-05T16:47:55Z,(GMT+00:00) Europe/London,3600,Jonny
143,31838.7,4002,4127,201.7,Ride,Ride,10,2021-07-27T18:01:29Z,2021-07-27T19:01:29Z,(GMT+00:00) Europe/London,3600,Jonny
144,43483.1,6536,6948,206.6,Ride,Ride,10,2021-07-19T17:09:28Z,2021-07-19T18:09:28Z,(GMT+00:00) Europe/London,3600,Jonny
145,46112.7,8186,15547,294.8,Ride,Ride,10,2021-07-18T12:26:31Z,2021-07-18T13:26:31Z,(GMT+00:00) Europe/London,3600,Jonny
146,28957.3,4953,6252,191.4,Ride,Ride,10,2021-07-17T13:19:18Z,2021-07-17T14:19:18Z,(GMT+00:00) Europe/London,3600,Jonny
147,4010.6,1226,1459,5.6,Run,Run,0,2021-06-28T18:50:04Z,2021-06-28T19:50:04Z,(GMT+00:00) Europe/London,3600,Jonny
148,5607.5,2065,2216,52,Run,Run,,2021-06-21T19:57:14Z,2021-06-21T20:57:14Z,(GMT+00:00) Europe/London,3600,Jonny
149,3006.9,1098,1161,0,Run,Run,,2021-06-21T16:03:03Z,2021-06-21T17:03:03Z,(GMT+00:00) Europe/London,3600,Jonny
150,3159.5,1209,1225,0,Run,Run,,2021-06-20T16:14:45Z,2021-06-20T17:14:45Z,(GMT+00:00) Europe/London,3600,Jonny
151,3007.6,1206,1328,0,Run,Run,,2021-06-18T13:42:57Z,2021-06-18T14:42:57Z,(GMT+00:00) Europe/London,3600,Jonny
152,29293.4,4891,5027,201,Ride,Ride,10,2021-06-10T10:16:54Z,2021-06-10T11:16:54Z,(GMT+00:00) Europe/London,3600,Jonny
153,84231,14109,17919,975.2,Ride,Ride,10,2021-06-06T07:42:07Z,2021-06-06T08:42:07Z,(GMT+00:00) Europe/London,3600,Jonny
154,13763.5,2796,156369,128.5,Ride,Ride,10,2021-06-02T11:31:03Z,2021-06-02T12:31:03Z,(GMT+00:00) Europe/London,3600,Jonny
155,12338,2055,2087,228.8,Ride,Ride,10,2021-05-26T13:39:02Z,2021-05-26T14:39:02Z,(GMT+00:00) Europe/London,3600,Jonny
156,100948,16411,17815,1163.5,Ride,Ride,10,2021-05-18T08:49:29Z,2021-05-18T09:49:29Z,(GMT+00:00) Europe/London,3600,Jonny
157,4473.8,740,884,30.6,Ride,Ride,10,2021-05-17T16:40:38Z,2021-05-17T17:40:38Z,(GMT+00:00) Europe/London,3600,Jonny
158,18589.5,3120,3170,228.9,Ride,Ride,10,2021-05-12T14:21:53Z,2021-05-12T15:21:53Z,(GMT+00:00) Europe/London,3600,Jonny
159,71298.7,11458,13118,809,Ride,Ride,10,2021-05-11T09:16:32Z,2021-05-11T10:16:32Z,(GMT+00:00) Europe/London,3600,Jonny
160,35276.6,5358,5407,412.6,Ride,Ride,10,2021-05-09T17:35:00Z,2021-05-09T18:35:00Z,(GMT+00:00) Europe/London,3600,Jonny
161,10476.8,1978,2033,172.5,Ride,Ride,10,2021-05-07T16:47:18Z,2021-05-07T17:47:18Z,(GMT+00:00) Europe/London,3600,Jonny
162,35827.6,5813,6232,430.4,Ride,Ride,10,2021-04-30T08:47:49Z,2021-04-30T09:47:49Z,(GMT+00:00) Europe/London,3600,Jonny
163,13209.9,2117,2136,180,Ride,Ride,10,2021-04-29T17:53:07Z,2021-04-29T18:53:07Z,(GMT+00:00) Europe/London,3600,Jonny
164,14751.6,2259,2302,194,Ride,Ride,10,2021-04-29T11:17:46Z,2021-04-29T12:17:46Z,(GMT+00:00) Europe/London,3600,Jonny
165,15864.7,2412,2494,151.6,Ride,Ride,10,2021-04-27T14:42:47Z,2021-04-27T15:42:47Z,(GMT+00:00) Europe/London,3600,Jonny
166,1224.7,468,468,0,Run,Run,,2021-04-21T18:36:43Z,2021-04-21T19:36:43Z,(GMT+00:00) Europe/London,3600,Jonny
167,4011.6,1516,1600,15,Run,Run,,2021-04-10T10:57:57Z,2021-04-10T11:57:57Z,(GMT+00:00) Europe/London,3600,Jonny
168,3002.9,1135,1150,6,Run,Run,,2021-04-07T11:19:22Z,2021-04-07T12:19:22Z,(GMT+00:00) Europe/London,3600,Jonny
169,1915.6,1013,1455,4,Run,Run,,2021-04-05T12:14:17Z,2021-04-05T13:14:17Z,(GMT+00:00) Europe/London,3600,Jonny
170,14159.4,2474,2476,229,Ride,Ride,10,2021-04-04T16:34:24Z,2021-04-04T17:34:24Z,(GMT+00:00) Europe/London,3600,Jonny
171,24808.6,4295,4412,317.7,Ride,Ride,10,2021-04-02T15:56:37Z,2021-04-02T16:56:37Z,(GMT+00:00) Europe/London,3600,Jonny
